#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
1183	CLCN4	577	2.0	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
816	CAMK2B	578	2.0	[{'HP:0002019': 0.5}, {'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Constipation': 0.5}, {'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11280	SCN11A	579	2.0	[{'HP:0002019': 0.9}, {'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0004626': 0.2}]	[{'Constipation': 0.9}, {'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Lumbar scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4508	ATP6	580	2.0	[{'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0012418': 0.2}, {'HP:0001263': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Hypoxemia': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11253	MAN1B1	581	2.0	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001382': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51259	TMEM216	582	2.0	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.8}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.8}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5654	HTRA1	583	1.99	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0004626': 0.5}, {'HP:0002650': 0.4}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Lumbar scoliosis': 0.5}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5159	PDGFRB	584	1.99	[{'HP:0000685': 0.2}, {'HP:0001250': 0.2}, {'HP:0004626': 0.2}, {'HP:0002650': 0.4}, {'HP:0001317': 0.2}]	[{'Hypoplasia of teeth': 0.2}, {'Seizure': 0.2}, {'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6389	SDHA	585	1.99	[{'HP:0002019': 0.2}, {'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Constipation': 0.2}, {'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
79947	DHDDS	586	1.99	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.5}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
25778	DSTYK	587	1.99	[{'HP:0000010': 0.5}, {'HP:0001250': 0.2}, {'HP:0001257': 0.6}, {'HP:0002650': 0.2}]	[{'Recurrent urinary tract infections': 0.5}, {'Seizure': 0.2}, {'Spasticity': 0.6}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2010	EMD	588	1.99	[{'HP:0003202': 0.4}, {'HP:0030148': 0.2}, {'HP:0002650': 0.4}]	[{'Skeletal muscle atrophy': 0.4}, {'Heart murmur': 0.2}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1786	DNMT1	589	1.99	[{'HP:0002360': 0.4}, {'HP:0001257': 0.2}, {'HP:0001317': 0.4}]	[{'Sleep disturbance': 0.4}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1303	COL12A1	590	1.99	[{'HP:0003202': 0.2}, {'HP:0001382': 0.5}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Joint hypermobility': 0.5}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
29957	SLC25A24	591	1.98	[{'HP:0000685': 0.2}, {'HP:0006482': 0.5}, {'HP:0002650': 0.2}, {'HP:0001317': 0.2}]	[{'Hypoplasia of teeth': 0.2}, {'Abnormality of dental morphology': 0.5}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4983	OPHN1	592	1.98	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.6}, {'HP:0001263': 0.3}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.6}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55033	FKBP14	593	1.98	[{'HP:0003202': 0.2}, {'HP:0001382': 0.9}, {'HP:0001763': 0.2}, {'HP:0002650': 0.4}]	[{'Skeletal muscle atrophy': 0.2}, {'Joint hypermobility': 0.9}, {'Pes planus': 0.2}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5977	DPF2	594	1.98	[{'HP:0002019': 0.5}, {'HP:0001250': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Constipation': 0.5}, {'Seizure': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
113179	ADAT3	595	1.97	[{'HP:0002019': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.3}]	[{'Constipation': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
26057	ANKRD17	596	1.97	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
148789	B3GALNT2	597	1.97	[{'HP:0002360': 0.2}, {'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
91574	MTRFR	598	1.97	[{'HP:0003202': 0.4}, {'HP:0001257': 0.6}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Skeletal muscle atrophy': 0.4}, {'Spasticity': 0.6}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6010	RHO	599	1.97	[{'HP:0002360': 0.2}, {'HP:0006482': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}]	[{'Sleep disturbance': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
81790	RNF170	600	1.97	[{'HP:0003202': 0.4}, {'HP:0001257': 0.8}, {'HP:0001317': 0.2}]	[{'Skeletal muscle atrophy': 0.4}, {'Spasticity': 0.8}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
56915	EXOSC5	601	1.96	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.6}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.6}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7879	RAB7A	602	1.96	[{'HP:0003202': 0.4}, {'HP:0001763': 0.7}]	[{'Skeletal muscle atrophy': 0.4}, {'Pes planus': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7345	UCHL1	603	1.96	[{'HP:0002019': 0.2}, {'HP:0002360': 0.2}, {'HP:0001257': 0.6}, {'HP:0001763': 0.2}, {'HP:0001317': 0.2}]	[{'Constipation': 0.2}, {'Sleep disturbance': 0.2}, {'Spasticity': 0.6}, {'Pes planus': 0.2}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7994	KAT6A	604	1.96	[{'HP:0002360': 0.2}, {'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0001763': 0.2}, {'HP:0001263': 0.5}]	[{'Sleep disturbance': 0.2}, {'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Pes planus': 0.2}, {'Global developmental delay': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1917	EEF1A2	605	1.96	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23259	DDHD2	606	1.96	[{'HP:0002019': 0.2}, {'HP:0001257': 0.8}, {'HP:0012418': 0.2}, {'HP:0001263': 0.2}]	[{'Constipation': 0.2}, {'Spasticity': 0.8}, {'Hypoxemia': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57545	CC2D2A	607	1.96	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.6}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.6}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23384	SPECC1L	608	1.96	[{'HP:0000685': 0.2}, {'HP:0006482': 0.2}, {'HP:0030148': 0.2}, {'HP:0001763': 0.2}, {'HP:0001263': 0.2}]	[{'Hypoplasia of teeth': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Heart murmur': 0.2}, {'Pes planus': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
348980	HCN1	609	1.96	[{'HP:0001250': 0.5}, {'HP:0001257': 0.2}, {'HP:0001763': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.5}, {'Spasticity': 0.2}, {'Pes planus': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6683	SPAST	610	1.96	[{'HP:0003202': 0.2}, {'HP:0000010': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.8}]	[{'Skeletal muscle atrophy': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.8}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4669	NAGLU	611	1.96	[{'HP:0002360': 0.9}, {'HP:0000010': 0.2}, {'HP:0001250': 0.2}, {'HP:0006482': 0.2}]	[{'Sleep disturbance': 0.9}, {'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}, {'Abnormality of dental morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6576	SLC25A1	612	1.95	[{'HP:0002360': 0.2}, {'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55148	UBR7	613	1.95	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9091	PIGQ	614	1.94	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7915	ALDH5A1	615	1.94	[{'HP:0002360': 0.7}, {'HP:0001250': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.3}]	[{'Sleep disturbance': 0.7}, {'Seizure': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1146	CHRNG	616	1.94	[{'HP:0003202': 0.2}, {'HP:0004626': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Lumbar scoliosis': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51227	PIGP	617	1.94	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001382': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
136647	MPLKIP	618	1.94	[{'HP:0000685': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Hypoplasia of teeth': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
729920	CRPPA	619	1.94	[{'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.4}, {'HP:0001263': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.4}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6310	ATXN1	620	1.94	[{'HP:0003202': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.4}]	[{'Skeletal muscle atrophy': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
443	ASPA	621	1.94	[{'HP:0002360': 0.4}, {'HP:0001250': 0.2}, {'HP:0001257': 0.4}, {'HP:0001263': 0.3}]	[{'Sleep disturbance': 0.4}, {'Seizure': 0.2}, {'Spasticity': 0.4}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6660	SOX5	622	1.94	[{'HP:0002019': 0.2}, {'HP:0000685': 0.2}, {'HP:0001250': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.3}]	[{'Constipation': 0.2}, {'Hypoplasia of teeth': 0.2}, {'Seizure': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9851	KIAA0753	623	1.94	[{'HP:0001250': 0.2}, {'HP:0006482': 0.5}, {'HP:0001317': 0.4}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of dental morphology': 0.5}, {'Abnormal cerebellum morphology': 0.4}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9244	CRLF1	624	1.94	[{'HP:0000010': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0006482': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}]	[{'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5053	PAH	625	1.94	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0012418': 0.2}, {'HP:0001263': 0.3}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Hypoxemia': 0.2}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
86	ACTL6A	626	1.94	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9373	PLAA	627	1.93	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001382': 0.2}, {'HP:0001317': 0.4}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormal cerebellum morphology': 0.4}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9533	POLR1C	628	1.93	[{'HP:0000685': 0.2}, {'HP:0001257': 0.2}, {'HP:0006482': 0.5}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Hypoplasia of teeth': 0.2}, {'Spasticity': 0.2}, {'Abnormality of dental morphology': 0.5}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23312	DMXL2	629	1.93	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.4}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.4}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9409	PEX16	630	1.93	[{'HP:0002019': 0.5}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Constipation': 0.5}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9562	MINPP1	631	1.93	[{'HP:0003202': 0.2}, {'HP:0000010': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6934	TCF7L2	632	1.92	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2065	ERBB3	633	1.92	[{'HP:0002019': 0.5}, {'HP:0003202': 0.7}]	[{'Constipation': 0.5}, {'Skeletal muscle atrophy': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10342	TFG	634	1.92	[{'HP:0003202': 0.9}, {'HP:0001257': 0.6}]	[{'Skeletal muscle atrophy': 0.9}, {'Spasticity': 0.6}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3295	HSD17B4	635	1.92	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
200894	ARL13B	636	1.92	[{'HP:0001250': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.6}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.6}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8878	SQSTM1	637	1.92	[{'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51126	NAA20	638	1.92	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.3}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6997	TDGF1	639	1.92	[{'HP:0002019': 0.2}, {'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.2}]	[{'Constipation': 0.2}, {'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
81031	SLC2A10	640	1.91	[{'HP:0001382': 0.9}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Joint hypermobility': 0.9}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64398	PALS1	643	1.91	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3720	JARID2	643	1.91	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10492	SYNCRIP	643	1.91	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
