#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
1576	CYP3A4	570	1.56	[{'HP:0032388': 0.5}, {'HP:0031784': 0.5}]	[{'Periventricular nodular heterotopia': 0.5}, {'Abnormal ascending aorta morphology': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2668	GDNF	571	1.55	[{'HP:0001250': 0.2}, {'HP:0002617': 0.2}, {'HP:0001167': 0.2}, {'HP:0002099': 0.2}, {'HP:0001677': 0.2}]	[{'Seizure': 0.2}, {'Vascular dilatation': 0.2}, {'Abnormality of finger': 0.2}, {'Asthma': 0.2}, {'Coronary artery atherosclerosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54681	P4HTM	572	1.55	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5624	PROC	573	1.55	[{'HP:0001250': 0.2}, {'HP:0002204': 0.7}, {'HP:0001297': 0.2}]	[{'Seizure': 0.2}, {'Pulmonary embolism': 0.7}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6654	SOS1	574	1.55	[{'HP:0002354': 0.2}, {'HP:0001382': 0.2}, {'HP:0002617': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Memory impairment': 0.2}, {'Joint hypermobility': 0.2}, {'Vascular dilatation': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9719	ADAMTSL2	575	1.54	[{'HP:0001250': 0.2}, {'HP:0001382': 0.5}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.5}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8314	BAP1	576	1.54	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
775	CACNA1C	577	1.54	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0001167': 0.2}, {'HP:0004970': 0.2}, {'HP:0001297': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of finger': 0.2}, {'Ascending tubular aorta aneurysm': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6237	RRAS	579	1.54	[{'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5922	RASA2	579	1.54	[{'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3572	IL6ST	580	1.53	[{'HP:0001382': 0.5}, {'HP:0002650': 0.4}, {'HP:0002099': 0.5}]	[{'Joint hypermobility': 0.5}, {'Scoliosis': 0.4}, {'Asthma': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4292	MLH1	581	1.53	[{'HP:0001250': 0.2}, {'HP:0002204': 0.2}, {'HP:0002354': 0.2}, {'HP:0007165': 0.2}]	[{'Seizure': 0.2}, {'Pulmonary embolism': 0.2}, {'Memory impairment': 0.2}, {'Periventricular heterotopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23483	TGDS	582	1.53	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.6}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.6}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
56172	ANKH	583	1.53	[{'HP:0001250': 0.2}, {'HP:0001370': 0.2}, {'HP:0001382': 0.2}, {'HP:0001369': 0.7}]	[{'Seizure': 0.2}, {'Rheumatoid arthritis': 0.2}, {'Joint hypermobility': 0.2}, {'Arthritis': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
25942	SIN3A	584	1.53	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.4}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5238	PGM3	585	1.53	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002617': 0.2}, {'HP:0002650': 0.2}, {'HP:0002099': 0.2}, {'HP:0004942': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Vascular dilatation': 0.2}, {'Scoliosis': 0.2}, {'Asthma': 0.2}, {'Aortic aneurysm': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23096	IQSEC2	586	1.53	[{'HP:0001250': 0.2}, {'HP:0002650': 0.4}, {'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.4}, {'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1501	CTNND2	587	1.53	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57539	WDR35	588	1.53	[{'HP:0001382': 0.2}, {'HP:0001167': 0.4}, {'HP:0000545': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormality of finger': 0.4}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2657	GDF1	589	1.52	[{'HP:0002204': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0001677': 0.2}]	[{'Pulmonary embolism': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Coronary artery atherosclerosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7750	ZMYM2	590	1.52	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1410	CRYAB	591	1.52	[{'HP:0001370': 0.2}, {'HP:0002617': 0.5}, {'HP:0004942': 0.2}, {'HP:0001297': 0.2}]	[{'Rheumatoid arthritis': 0.2}, {'Vascular dilatation': 0.5}, {'Aortic aneurysm': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4125	MAN2B1	592	1.52	[{'HP:0001370': 0.2}, {'HP:0001369': 0.2}, {'HP:0000545': 0.2}]	[{'Rheumatoid arthritis': 0.2}, {'Arthritis': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4286	MITF	593	1.52	[{'HP:0001382': 0.2}, {'HP:0007165': 0.2}]	[{'Joint hypermobility': 0.2}, {'Periventricular heterotopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
71	ACTG1	594	1.51	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0007165': 0.2}, {'HP:0001297': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Periventricular heterotopia': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7450	VWF	595	1.51	[{'HP:0001382': 0.2}, {'HP:0004942': 0.2}, {'HP:0001677': 0.2}]	[{'Joint hypermobility': 0.2}, {'Aortic aneurysm': 0.2}, {'Coronary artery atherosclerosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10815	CPLX1	596	1.51	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0032388': 0.2}, {'HP:0007165': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Periventricular nodular heterotopia': 0.2}, {'Periventricular heterotopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
157570	ESCO2	597	1.5	[{'HP:0001250': 0.2}, {'HP:0001167': 0.4}, {'HP:0004942': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.4}, {'Aortic aneurysm': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9531	BAG3	598	1.5	[{'HP:0002617': 0.5}, {'HP:0002650': 0.4}, {'HP:0002099': 0.2}, {'HP:0004942': 0.2}]	[{'Vascular dilatation': 0.5}, {'Scoliosis': 0.4}, {'Asthma': 0.2}, {'Aortic aneurysm': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55869	HDAC8	599	1.5	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.4}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55835	CENPJ	600	1.5	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0007165': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Periventricular heterotopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5885	RAD21	601	1.5	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.4}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23314	SATB2	602	1.5	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
345611	IRGM	603	1.5	[{'HP:0002204': 0.2}, {'HP:0001370': 0.5}, {'HP:0001369': 0.5}, {'HP:0002099': 0.2}]	[{'Pulmonary embolism': 0.2}, {'Rheumatoid arthritis': 0.5}, {'Arthritis': 0.5}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54551	MAGEL2	604	1.5	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.4}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.4}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8481	OFD1	605	1.5	[{'HP:0001250': 0.2}, {'HP:0002204': 0.2}, {'HP:0002617': 0.2}, {'HP:0001167': 0.4}]	[{'Seizure': 0.2}, {'Pulmonary embolism': 0.2}, {'Vascular dilatation': 0.2}, {'Abnormality of finger': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
137814	NKX2-6	606	1.49	[{'HP:0001382': 0.2}, {'HP:0001167': 0.2}, {'HP:0004942': 0.2}, {'HP:0001677': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormality of finger': 0.2}, {'Aortic aneurysm': 0.2}, {'Coronary artery atherosclerosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2050	EPHB4	607	1.49	[{'HP:0001250': 0.2}, {'HP:0002204': 0.2}, {'HP:0002617': 0.5}, {'HP:0001297': 0.2}]	[{'Seizure': 0.2}, {'Pulmonary embolism': 0.2}, {'Vascular dilatation': 0.5}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
29925	GMPPB	608	1.49	[{'HP:0001250': 0.2}, {'HP:0002617': 0.2}, {'HP:0002650': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Vascular dilatation': 0.2}, {'Scoliosis': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2566	GABRG2	609	1.49	[{'HP:0001250': 0.6}, {'HP:0002650': 0.2}, {'HP:0001297': 0.2}]	[{'Seizure': 0.6}, {'Scoliosis': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
613	BCR	610	1.49	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002617': 0.2}, {'HP:0001167': 0.2}, {'HP:0004942': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Vascular dilatation': 0.2}, {'Abnormality of finger': 0.2}, {'Aortic aneurysm': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
85358	SHANK3	611	1.49	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
526	ATP6V1B2	612	1.49	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57020	VPS35L	613	1.48	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}, {'HP:0032388': 0.2}, {'HP:0007165': 0.7}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}, {'Periventricular nodular heterotopia': 0.2}, {'Periventricular heterotopia': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55906	ZC4H2	614	1.48	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.4}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
85366	MYLK2	615	1.48	[{'HP:0002617': 0.2}, {'HP:0004942': 0.5}, {'HP:0001677': 0.2}]	[{'Vascular dilatation': 0.2}, {'Aortic aneurysm': 0.5}, {'Coronary artery atherosclerosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8726	EED	616	1.48	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
91147	TMEM67	617	1.48	[{'HP:0001250': 0.2}, {'HP:0002617': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0007165': 0.2}]	[{'Seizure': 0.2}, {'Vascular dilatation': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Periventricular heterotopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8289	ARID1A	618	1.48	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64919	BCL11B	619	1.48	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}, {'HP:0002099': 0.5}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}, {'Asthma': 0.5}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9126	SMC3	620	1.48	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.4}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7874	USP7	621	1.47	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0002099': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Asthma': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
149233	IL23R	622	1.47	[{'HP:0001250': 0.2}, {'HP:0002204': 0.2}, {'HP:0001370': 0.2}, {'HP:0002354': 0.2}, {'HP:0001369': 0.5}]	[{'Seizure': 0.2}, {'Pulmonary embolism': 0.2}, {'Rheumatoid arthritis': 0.2}, {'Memory impairment': 0.2}, {'Arthritis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
79147	FKRP	623	1.47	[{'HP:0001250': 0.2}, {'HP:0002617': 0.2}, {'HP:0002650': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Vascular dilatation': 0.2}, {'Scoliosis': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84295	PHF6	624	1.47	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.4}, {'HP:0007165': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.4}, {'Periventricular heterotopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7020	TFAP2A	625	1.47	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
889	KRIT1	626	1.46	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001297': 0.5}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Stroke': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3045	HBD	627	1.46	[{'HP:0001370': 0.2}, {'HP:0001369': 0.2}, {'HP:0002099': 0.2}, {'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Rheumatoid arthritis': 0.2}, {'Arthritis': 0.2}, {'Asthma': 0.2}, {'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8985	PLOD3	628	1.46	[{'HP:0002617': 0.2}, {'HP:0002650': 0.2}, {'HP:0000545': 0.4}]	[{'Vascular dilatation': 0.2}, {'Scoliosis': 0.2}, {'Myopia': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
392255	GDF6	629	1.46	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.4}, {'HP:0001677': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.4}, {'Coronary artery atherosclerosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54872	PIGG	630	1.46	[{'HP:0001250': 0.3}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.3}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
25871	NEPRO	631	1.46	[{'HP:0001382': 0.7}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Joint hypermobility': 0.7}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5873	RAB27A	632	1.46	[{'HP:0001250': 0.2}, {'HP:0007165': 0.5}]	[{'Seizure': 0.2}, {'Periventricular heterotopia': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4535	ND1	633	1.46	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}, {'HP:0001297': 0.5}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}, {'Stroke': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
215	ABCD1	634	1.46	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2072	ERCC4	635	1.46	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4598	MVK	636	1.45	[{'HP:0001250': 0.2}, {'HP:0001370': 0.2}, {'HP:0002650': 0.2}, {'HP:0001369': 0.5}]	[{'Seizure': 0.2}, {'Rheumatoid arthritis': 0.2}, {'Scoliosis': 0.2}, {'Arthritis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7021	TFAP2B	637	1.45	[{'HP:0002650': 0.2}, {'HP:0001167': 0.4}, {'HP:0000545': 0.4}]	[{'Scoliosis': 0.2}, {'Abnormality of finger': 0.4}, {'Myopia': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
79989	TTC26	638	1.45	[{'HP:0001250': 0.2}, {'HP:0001382': 0.5}, {'HP:0001167': 0.2}, {'HP:0002099': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.5}, {'Abnormality of finger': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
201163	FLCN	639	1.45	[{'HP:0001250': 0.2}, {'HP:0002204': 0.2}, {'HP:0002650': 0.2}, {'HP:0002099': 0.2}]	[{'Seizure': 0.2}, {'Pulmonary embolism': 0.2}, {'Scoliosis': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9820	CUL7	640	1.45	[{'HP:0001382': 0.2}, {'HP:0002617': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Joint hypermobility': 0.2}, {'Vascular dilatation': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2264	FGFR4	641	1.44	[{'HP:0032388': 0.5}, {'HP:0031784': 0.5}]	[{'Periventricular nodular heterotopia': 0.5}, {'Abnormal ascending aorta morphology': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4023	LPL	642	1.44	[{'HP:0002617': 0.2}, {'HP:0004942': 0.2}, {'HP:0000545': 0.2}, {'HP:0001677': 0.5}]	[{'Vascular dilatation': 0.2}, {'Aortic aneurysm': 0.2}, {'Myopia': 0.2}, {'Coronary artery atherosclerosis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55209	SETD5	643	1.44	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}, {'HP:0000545': 0.2}, {'HP:0001297': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}, {'Myopia': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1777	DNASE2	644	1.44	[{'HP:0032388': 0.5}, {'HP:0031784': 0.5}]	[{'Periventricular nodular heterotopia': 0.5}, {'Abnormal ascending aorta morphology': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
26119	LDLRAP1	645	1.44	[{'HP:0004942': 0.2}, {'HP:0001677': 0.5}]	[{'Aortic aneurysm': 0.2}, {'Coronary artery atherosclerosis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3908	LAMA2	646	1.44	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0007165': 0.7}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Periventricular heterotopia': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84146	ZNF644	647	1.43	[{'HP:0000545': 0.9}]	[{'Myopia': 0.9}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
